ReviewID,MemberID,Verified,RealName,ReviewOrder,ProductID,Date,Rating,HelpfulFeedbacks,Feedbacks,Title_Review,Body,Label,Sales Rank,Brand,Sales Price,Title_Product,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
526442,ANKF54Y5737A1,0,1,41,B000FA1G26,7/11/2006,5,11,11,No Complaints Yet! - Updated 03.07.07,"This was a birthday present to myself so, I had the unit barely a month. [Update 03.07.07 - Almost a year later and still going strong!] My unit gets cable directly from a wire coming out the wall, no cable box. (I have a funny story how that wire was a really good antennae...)  That said, the TVGOS worked within 24hrs, I've had no problem since.  Very nice to have a week's teeevee listings and not need the teeevee guide in the paper.  The TVGOS allows searching for shows by alphabetical, keyword, genre or just scanning the grid for listings. The manual is more like a magazine, I would advise you to work with this machine frequently, and keep the manual nearby.  I didn't have much problem with the language of the manual, and everything is pretty much laid out straightforwardly. My only criticism re: the manual is that it could use an index. This is not the most intuitive machine in the world, it is complicated, and it'll be a while before you get things doped out.  The unit provides a handful of indicators of it's activity at any given moment, and indicates whether you are working with the HDD or the DVD drive. One thing that is good is that there are usually a few methods and menus to do similar actions. To date, I have recorded shows using the TVGOS, recorded shows just by hitting the ""Rec"" button on the remote and I have recorded shows from one of my VCRs directly to the HDD.  At present, I have started to record to DVD-RAM discs in order to not used the HDD extensively.  You can edit on either disc drive (Update 03.07.07 - provided you use a DVD-RAM disc).  I have also loaded DVD-RAM discs from my old DVD recorder, though programs from those discs must be loaded on to the HDD to do any editing.  I have copied back and forth between discs and copied edited programs to DVD-R/RW for finalization.  This can be done in a ""high speed"" mode or in some cases you have to do it in real time. The deal is that you have an ""Original"" program that you set edit points within, and then edit together the ""chapters"" that you wish to make your final program which the unit calls a ""Playlist"".  If you are satisfied with the playlist, then you make a copy and the ""Playlist"" becomes an ""Original"".  DON'T delete the ""Original"" before making your ""Playlist"" an ""Original"" or you will have nothing. Re:  The Program Editor Mode I find it a little clunky. You can set edit points with four rocker switches on the remote which set the points forward or back at various speeds.  CAVEAT! The edit points wind up being a little sloppy on the finished discs, they don't wind up exactly where you want them, they kind of wind up maybe a few frames earlier than you have set them for.  YMMV, I like to take out the commercials and leave a little more dark space than most broadcasters provide (Usually less than a second!) so you may wind up with the last frame or two of the end of a commercial. [Update 03.07.07 - When setting the edit points after any given commercial break, you should allow a buffer of about 13 frames after the end of the last commercial and the resumption of the program.  If you don't do this, then you will see about half a second of the end of the last commercial.  Nitpicky, yes, but you may want a smoother transition between scenes and you DID want to edit out the commercials...] So far, I am happy with the machine, I haven't had any of the problems with the fan being loud, didn't even notice it till I had to change some wires and I was directly behind the thing. [Update 03.07.07 - I did have a problem once with the Program Editor Mode where the time elapsed indicator wouldn't indicate the elapsed time and the window showing the program being edited in progress wouldn't work properly.  The time elapsed on the program being viewed wouldn't be indicated on the front of the unit, and a few other features wouldn't operate. I phoned Toshiba, got a prompt answer from a live operator who had me unplug, then re-plug the machine.  I did so and all functionality returned to the machine and I lost none of the programs I had on HDD.] I made sure to get a 2 year extended service contract though... One thing: The volume level when using the RCA jacks directly into the audio in of my teeevee is really low.  This does not affect the finished product when I put it in my plain old DVD player I use strictly for playing DVDs. Edit: Another thing: DO NOT (!) use Verbatim brand DVD-RW discs on the spindle, I have moved to Memorex brand in the individual jewel cases, presumably non-spindle discs are manufactured to a higher tolerance.  The Verbatim discs typically wouldn't Format, or would Format after 3 tries, but the disc would fail on Finalize mode, creating another drink coaster. [Update 03.07.07 - I stand my my recommendation of Memorex brand discs, and have used TDK as well to near 100% success, even using those on a spindle.]",0,2499,Toshiba,499.99,Toshiba RD-XS35 DVD Player/Recorder with 160 GB Hard Drive,EAN->0022265412039,Binding->Electronics,Feature->DVD player/recorder with 160 GB hard drive; measures 17 x 2.5 x 13.25 inches (WxHxD),Brand->Toshiba,"Feature->Records onto DVD-R/RW and DVD-RAM discs; plays CD-R/RW, VCD, MP3, WMA, JPEG",ItemDimensions,Label->Toshiba,"LegalDisclaimer->This Site operates AS-IS and AS-AVAILABLE, without liability of any kind. We are not responsible for events beyond our direct control. This Policy is governed by Florida law, excluding conflicts of law principles. Any legal actions against us must be commenced in Florida within one year after the claim arose, or be barred.",ListPrice,Manufacturer->Toshiba,Model->RD-XS35,MPN->RD-XS35,PackageDimensions,ProductGroup->CE,Publisher->Toshiba,Studio->Toshiba,"Feature->TV Guide onscreen programming, time-slip and simultaneous play/record features","Feature->Video connections: composite (3 in, 1 out), S-Video (3 in, 1 out), component (1 out), Firewire",Feature->DVD offer Dolby Digital/DTS decoding; optical digital audio output,IsAutographed->0,IsMemorabilia->0
526438,AW6C7JQYFYE7P,0,1,37,B000FA1G26,5/1/2006,5,8,8,Surprised with Quality,"I have to say I was surprised with the quality and the product after reading so many negative reviews of other DVD recorders.  It wasn't hard to set up, I've recorded various sources to the harddrive, made chapter divisions, and recorded to DVD's.  They have also played on other DVD devices.  I don't read instructions unless I have to, but other than the hidden compartment on the remote, everything works like I'd expect it to.  I was skeptical and bought the longest warranty I could buy, but I am pleasantly pleased, and would highly recommend purchase to others who are looking for more than a low end machine.",0,2499,Toshiba,499.99,Toshiba RD-XS35 DVD Player/Recorder with 160 GB Hard Drive,EAN->0022265412039,Binding->Electronics,Feature->DVD player/recorder with 160 GB hard drive; measures 17 x 2.5 x 13.25 inches (WxHxD),Brand->Toshiba,"Feature->Records onto DVD-R/RW and DVD-RAM discs; plays CD-R/RW, VCD, MP3, WMA, JPEG",ItemDimensions,Label->Toshiba,"LegalDisclaimer->This Site operates AS-IS and AS-AVAILABLE, without liability of any kind. We are not responsible for events beyond our direct control. This Policy is governed by Florida law, excluding conflicts of law principles. Any legal actions against us must be commenced in Florida within one year after the claim arose, or be barred.",ListPrice,Manufacturer->Toshiba,Model->RD-XS35,MPN->RD-XS35,PackageDimensions,ProductGroup->CE,Publisher->Toshiba,Studio->Toshiba,"Feature->TV Guide onscreen programming, time-slip and simultaneous play/record features","Feature->Video connections: composite (3 in, 1 out), S-Video (3 in, 1 out), component (1 out), Firewire",Feature->DVD offer Dolby Digital/DTS decoding; optical digital audio output,IsAutographed->0,IsMemorabilia->0
526437,A237RMB2EXP0JJ,0,1,36,B000FA1G26,1/10/2007,5,7,7,Very satisfied so far,"I got this unit so I could archive shows from TV straight to DVD. The manual recommended Maxell DVD-R blank disks for recording, I got the 16X version, no problems so far. I haven't tried DVD-RWs and don't care if I do. The TV Guide works as promised, I have Time-Warner Cable. I have copied some old programs from VHS to the hard drive , then to DVD-R after editing out the commercials, the final picture quality was the same as the original VHS which is to be expected. The picture quality is very good from the new shows copied from cable to hard drive to DVD, again as expected. Some of the issues from other reviewers I researched before buying: Cooling fan runs alot (yes it does, doesn't bother me), Manual (Could have been better but I understood it), Remote buttons (a lot of them, just watch what you're doing), Setting up recording off TV (both from TV Guide or manually, read the manual and watch what you're doing). I've had it for 2 months now and no problems, most of the shows I watch have to be recorded while I'm at work and I used to switch several VHS tapes around. Having everything go to the hard drive is much easier and deleting the shows after I have watched the ones I don't want to save takes a few button pushes and 10 seconds for the hard drive to work.",0,2499,Toshiba,499.99,Toshiba RD-XS35 DVD Player/Recorder with 160 GB Hard Drive,EAN->0022265412039,Binding->Electronics,Feature->DVD player/recorder with 160 GB hard drive; measures 17 x 2.5 x 13.25 inches (WxHxD),Brand->Toshiba,"Feature->Records onto DVD-R/RW and DVD-RAM discs; plays CD-R/RW, VCD, MP3, WMA, JPEG",ItemDimensions,Label->Toshiba,"LegalDisclaimer->This Site operates AS-IS and AS-AVAILABLE, without liability of any kind. We are not responsible for events beyond our direct control. This Policy is governed by Florida law, excluding conflicts of law principles. Any legal actions against us must be commenced in Florida within one year after the claim arose, or be barred.",ListPrice,Manufacturer->Toshiba,Model->RD-XS35,MPN->RD-XS35,PackageDimensions,ProductGroup->CE,Publisher->Toshiba,Studio->Toshiba,"Feature->TV Guide onscreen programming, time-slip and simultaneous play/record features","Feature->Video connections: composite (3 in, 1 out), S-Video (3 in, 1 out), component (1 out), Firewire",Feature->DVD offer Dolby Digital/DTS decoding; optical digital audio output,IsAutographed->0,IsMemorabilia->0
526390,A3N7ODWAWP35Z0,0,0,40,B000FBMC9Q,5/6/2006,5,26,26,Great Sound and stylish mp3 player!,"This little machine (iTone iE600BK) surpassed most of my expectations!  First, it has great sound with decent left/right speakers, and a subwoofer below the unit. It has a Surround Sound button, a 4-band equalizer, and separate treble/base settings (in case you don't want to use one of the preset equalizer settings).  It has 10 FM and 10 AM preset buttons.  It can play regular CDs and mp3 CDs.  The docking station supports every variation of ipods, including the ipod shuffle. It also is an Alarm clock that allows to you wake up to buzzer, radio, CD, or ipod (not ipod shuffle though).  The docking station actually charges the ipod shuffle even when the iE600BK power is off.  Like most alarm clocks, it also has a ""sleep"" button to allow the unit to turn itself off after 15, 30, 45, or 60 minutes.  It has an AUX input and an earphone jack.  It has a very contemporary look - black with blue neon side-lights that light up when the power is on (the sidelights can be turned off).  Here are the few negatives:  It does not have a resume feature for picking up an mp3 at the last spot you left off.  While the remote control operates all operations on the machine and any ipod, the remote does not operate the ipod shuffle.  You must use the buttons on the ipod shuffle itself. I found this to be a great sounding little unit with exceptional volume for your standard office or bedroom use!",0,2533,Emerson,199.99,Emerson iTone iE600BK Home Audio System (Black),Binding->Electronics,BatteriesIncluded->1,Brand->Emerson,BatteryDescription->1 Lithium Battery 3V,Color->Black,"Feature->Compatibility: iPod nano (1G only), iPod mini, 3G iPod, 4G iPod with click wheel, iPod Color, iPod Video",IsAutographed->0,IsMemorabilia->0,ItemDimensions,Label->Emerson,ListPrice,Manufacturer->Emerson,Model->iE600BK,MPN->iE600BK,PackageDimensions,ProductGroup->CE,EAN->0025806803709,Feature->Top-loading programmable CD player with iPod dock,"Feature->Digital AM/FM tuner with 20 preset memories; CD player compatible with CD-R, CD-RW, MP3",Feature->Built-in heavy duty subwoofer for powerful bass,Feature->Auxiliary input jack allows connection of other portable MP3 players
526329,A28RKZ9KQFFR3D,0,1,19,B000FCPL6G,5/20/2006,5,10,11,Good phone for Skype,"I agree with the other review that setup is a little confusing.  But the phone works great with Skype once it's setup properly.  The range is incredible!  I have a three story house and my computer is all the way upstairs jammed in the far corner of the house.  The signal is excellent all the way down to the bottom level of my home, and to the other end.  I may save some a little confusion by letting you know that the phone takes over as your pc speaker while the phone is in use.  So if you end a call, and then sign onto AOL or start playing a song, the audio plays in the phone, and not on the PC speakers.  I finally figured out that the phone goes into ""sleep"" mode 3 minutes after you stop using it, and the audio is restored to the PC speakers.  For those who want to fidget with the audio settings, there are settings in both Windows XP as well as the Skype settings.  I just left my settings ""as is"".  Seems to get the job done!  I also might mention that I have Linksys Wireless SRX Router downstairs in my office.  When I'm very close to the router, it does cause a little static/hiss with the phone reception.  But otherwise, the phone reception is CRYSTAL CLEAR!  I give it two thumbs up !!",0,31994,TrendNet,237.53,TRENDNET TVP-SP1BK ClearSky Bluetooth VoIP Phone Kit (for Skype),EAN->0710931301250,Binding->Wireless Phone Accessory,Feature->Headset Interface Mini-B USB Connector for charging,Brand->Trendnet,Feature->Earphone Jack (2.5mm),ItemDimensions,Label->TrendNet,"LegalDisclaimer->This Site operates AS-IS and AS-AVAILABLE, without liability of any kind. We are not responsible for events beyond our direct control. This Policy is governed by Florida law, excluding conflicts of law principles. Any legal actions against us must be commenced in Florida within one year after the claim arose, or be barred.",ListPrice,Manufacturer->TrendNet,Model->ClearSky,MPN->TVP-SP1BK,ProductGroup->Wireless,Publisher->TrendNet,Studio->TrendNet,Title->TRENDNET TVP-SP1BK ClearSky Bluetooth VoIP Phone Kit (for Skype),Feature->Built-in speakerphone,Feature->Display - 96 x 64 pixel (STN LCD with back light),"Feature->LED indicator status (Active, Standby, Sleep)",IsAutographed->0,IsMemorabilia->0
526328,A3I1OIA6T94GCY,0,1,18,B000FCPL6G,6/3/2006,4,8,9,"Nice piece of equipment, despite its quirks.","Overall, this phone works very well.  The voice quality is clear, the range is fantastic for a bluetooth device, it syncs pretty well with Skype, and it's relatively easy to use.  The only complaints that I have for the phone are as follows: 1) The phone sometimes requires more than one attempt to sync up with Skype when you first turn it on, and 2) Whenever you turn the phone on, the device automatically becomes your default audio device for the computer, which means that you'll hear all the rest of you computer's sounds when you are in the middle of your conversation, and in order to change the default audio device back to your regular speakers, you frequently have to do so manually, or wait for the phone to go into sleep mode after a few minutes of inactivity.",0,31994,TrendNet,237.53,TRENDNET TVP-SP1BK ClearSky Bluetooth VoIP Phone Kit (for Skype),EAN->0710931301250,Binding->Wireless Phone Accessory,Feature->Headset Interface Mini-B USB Connector for charging,Brand->Trendnet,Feature->Earphone Jack (2.5mm),ItemDimensions,Label->TrendNet,"LegalDisclaimer->This Site operates AS-IS and AS-AVAILABLE, without liability of any kind. We are not responsible for events beyond our direct control. This Policy is governed by Florida law, excluding conflicts of law principles. Any legal actions against us must be commenced in Florida within one year after the claim arose, or be barred.",ListPrice,Manufacturer->TrendNet,Model->ClearSky,MPN->TVP-SP1BK,ProductGroup->Wireless,Publisher->TrendNet,Studio->TrendNet,Title->TRENDNET TVP-SP1BK ClearSky Bluetooth VoIP Phone Kit (for Skype),Feature->Built-in speakerphone,Feature->Display - 96 x 64 pixel (STN LCD with back light),"Feature->LED indicator status (Active, Standby, Sleep)",IsAutographed->0,IsMemorabilia->0
526305,A2MNUMHILZA9AC,0,0,6,B000FFWQES,6/2/2006,5,8,8,A fantastic bargain.,"My monitor is the HU196D model, and I also purchased it with a big rebate. I'd spent months carefully researching different 19"" LCD monitors, looking at them in stores and reading reviews. Then I saw this odd HANNS-G monnitor online at a great price and like an idiot I took the plunge. Well, to my relief the company is real, the monitor is first-rate, and the bargain is fantastic. This monitor has DVI input as well as VGA, is fast enough for games, seems perfectly happy at 1280 x 1024 pixels, and even looks sharp when it's turned off. This is a brand to watch, and they are obviously pricing their stuff cheap to get a foothold in this market. For me buying this monitor was a gamble where I won. What a relief!",0,43490,Hannspree,239.99,"HANNSÃG 19"" LCD Monitor HU-196DP",Color->Black,Binding->Electronics,DisplaySize->19,Brand->Hannspree,EAN->0842651000097,Label->Hannspree,ListPrice,Manufacturer->Hannspree,Model->HU-196DP,MPN->HU-196DP,PackageDimensions,ProductGroup->CE,Publisher->Hannspree,Studio->Hannspree,"Title->HANNSÃG 19"" LCD Monitor HU-196DP",UPC->842651000097,Feature->19 Viewing Screen LCD PC Monitor,Feature->Stylish and elegant design,Feature->Vibrant and brilliant colors,Feature->Versatility at an incredible price,Feature->Three year warranty
526296,ADWT0E7M13ZZK,0,0,3,B000FJ7BM6,5/13/2006,5,34,35,Unique playing style,"Hiarcs 10 runs on the identical GUI to other ChessBase engines such as Fritz 9 and the new Shredder 10. As such it has all the tools a serious chess player can want - a million game database, training and analysis modes, a year's subscription to Playchess, etc. I own both Fritz 9 and Hiarcs 10 and thouroghly recommend both. Fritz and Hiarcs have long been rivals. In playing strength Fritz has usually been slightly stronger (at least in games against other engines.) However,strength (particularly against other computers) is not the only consideration. The top 5 engines are certainly a match for the world's top grandmasters, and what an owner wants is a program that is useful for analysis. What Hiarcs offers is its own unique playing style. It is often said that Hiarcs is the most ""human-like"" computer opponent. To my mind no computer really plays like a human but I can understand what the many Hiarcs fans mean. Hiarcs has a very individual style and is less material-oriented than many programs, often ignoring the gain of a pawn, for example, in favour of the initiative. In keeping with this style of play the program comes with an opening book that is decidedly quirky, with all sorts of interesting lines of play. Hiarcs fans will be delighted with this version of the program and any serious chess player will find it a very powerful tool.",0,3454,ChessCentral,57.95,HIARCS 10,Feature->Chess engine Hiarcs 10 by Mark Uniacke,Binding->CD-ROM,Feature->Hiarcs 10 opening book by Eric Hallsworth and Mark Uniacke,EAN->4027975004082,"Feature->Fritz9 user surface with many training functions for beginners, club players and Grandmasters",Manufacturer->ChessCentral,ProductGroup->Software,Publisher->ChessCentral,Studio->ChessCentral,Title->HIARCS 10,,,,,,,Feature->Access to the ChessBase internet chess server Playchess.com (free for 12 months),Feature->Exclusive photo-realistic 3-D boards in various designs,Format->DVD-RAM,Label->ChessCentral,ListPrice
600951,A1NR59KNVO9QQY,0,1,191,B0002Y6CVA,5/13/2005,4,142,146,A first rate product,"Like the other Case Logic CDW wallets, this one has removalbe pages, holds the discs securely, and has room for rather substantial liner notes.  Those that won't fit in the sleeves will fit in the pockets up front. Because of the unique design of the locking system however, inserting papges is not particularly easy -- the rings lock in front of the first page, so to insert a page, you have to pull out all of the pages in front of it.  It would have made more sense to have it lock in the back -- that is where you would either want to add pages, or remove the extra ones. All in all, we are pleased ... it is a great way to store our cd's, it gets rid of that major shelving system we bought only for our discs, and, frankly, the discs are more accessible, than in some of those fancy jewell cases. My favorite aspect of the wallets is that we actually listen to our music more -- we were storing our discs in our library -- away from our stereo, so you actually had to make an effort to pull the discs if you wanted to listen to them.  Because these books are so much more portable, they are where our stereo is. I foresee the future holding all music electronically, on demand.  But in the meantime, several of us own thousands of CD's and this seems to be the best way to store and protect them. (PS I understand the hesitation of actually tossing the jewell cases -- all I can say is DO IT!!! It feels fine. And if worse comes to worse, pull them open and save the inserts.)",0,0,Caselogic,99.36,Case Logic Nylon 336-Disc CD Wallet (Black),EAN->0085854047562,Binding->Electronics,Feature->Capacity of 320 disks or 160 disk/booklet combos,Brand->Case Logic,Feature->Fast-file pockets provide quick access to 16 discs,Label->Caselogic,"LegalDisclaimer->This Site operates AS-IS and AS-AVAILABLE, without liability of any kind. We are not responsible for events beyond our direct control. This Policy is governed by Florida law, excluding conflicts of law principles. Any legal actions against us must be commenced in Florida within one year after the claim arose, or be barred.",ListPrice,Manufacturer->Caselogic,Model->CDW-320,MPN->CDW-320,PackageDimensions,ProductGroup->CE,Publisher->Caselogic,Studio->Caselogic,Title->Case Logic Nylon 336-Disc CD Wallet (Black),Feature->Padded black nylon exterior,Feature->Lifetime warranty,IsAutographed->0,IsMemorabilia->0,ItemDimensions
600950,A6ILGJICTKQOP,0,1,190,B0002Y6CVA,2/25/2006,5,44,44,Great solution to CD Storage -- get rid of your jewel cases!,"It is wonderful grabbing one of these cases and flipping thru the pages to find my CDs, rather than pawing thru jewel cases, knocking over the stacks of them, and giving up after a half hour of searching.  I have 3 CDW-320's, each holding a different genre of music.  In a fire, I could grab all three cases and go, where that would've been impossible before.  By my calculations, the physical space used by my CD collection has decreased by 40%! The way to do what I did is to get rid of the jewel cases entirely.  To do that, do this for each CD you own: 1)  Each side of each CDW-320 page has four pockets.  Put the CD in one of the two top-most Pockets on a page. 2)  Put the CD's booklet in the pocket underneath its CD. 3)  Finally, pop open the CD case (it takes just a little force) and pry out the back-of-the-CD card.  Straighten out the folds of that card, and slide it in sideways into the bottom pocket, behind the CD's booklet.  It  will stick up over the top of the pocket, but since it's in the bottom and the CD's in the top, it doesn't hurt anything.  The back card will just cover up a little of the CD. Continuing in this fashion will allow you to fill up the wallet with 160 CDs, since each CD takes up two pockets.  Double and Triple CD cases work similarly, and just use up more pocket-pairs. When you take out a CD to play it, you can take out the booklet too, and see the back-card with the tracklisting through the clear pockets.  You never have to take the back-card out, which is good, since its straightened-out folds may be delicate and may rip with too much handling. Finally, you can recycle the jewel cases, saving a few in case you want to lend a CD to someone. One other plus to this one over the other Case Logic cases:  not only is it the biggest, but it allows the pages to be removed and shuffled.  Like another reviewer said, it's a pain, but at least it's doable.  The smaller cases do not have this feature.",0,0,Caselogic,99.36,Case Logic Nylon 336-Disc CD Wallet (Black),EAN->0085854047562,Binding->Electronics,Feature->Capacity of 320 disks or 160 disk/booklet combos,Brand->Case Logic,Feature->Fast-file pockets provide quick access to 16 discs,Label->Caselogic,"LegalDisclaimer->This Site operates AS-IS and AS-AVAILABLE, without liability of any kind. We are not responsible for events beyond our direct control. This Policy is governed by Florida law, excluding conflicts of law principles. Any legal actions against us must be commenced in Florida within one year after the claim arose, or be barred.",ListPrice,Manufacturer->Caselogic,Model->CDW-320,MPN->CDW-320,PackageDimensions,ProductGroup->CE,Publisher->Caselogic,Studio->Caselogic,Title->Case Logic Nylon 336-Disc CD Wallet (Black),Feature->Padded black nylon exterior,Feature->Lifetime warranty,IsAutographed->0,IsMemorabilia->0,ItemDimensions
600729,A1JW1RL3WQPQ5M,0,0,21,B0002YBXBY,7/9/2006,5,30,30,Raynox DCR 250,"This excellent product was well-recommended on forums such as DPReview. Works great with My Panasonic FZ30. The trick for really close work is to get an approximate focus using AF if you can, but then switch to manual focus and move physically to get what you want - I'm thinking here of chasing bugs etc. Of course you have to be patient and you need to practice - just remember your first few shots might be disappointing, although OIS helps Otherwise for still subjects  a tripod will obviously give a better result. Frankly, used with something  decent like the FZ30 this outperforms glass on an SLR costing many times more.",0,1519,Raynox,41.95,"Raynox DCR-250, Macro-Scan 2.5x Super Macro Conversion Lens, with Snap-on Universal Mount for 52mm to 67mm Filter Diameters.",Feature->High Index Fully Coated Optical Glass,Binding->Electronics,Feature->2 Groups /3 Elements,Brand->Raynox,Feature->Razor Sharp Images,Model->250,MPN->DCR250,ProductGroup->Photography,Publisher->Raynox,Studio->Raynox,"Title->Raynox DCR-250, Macro-Scan 2.5x Super Macro Conversion Lens, with Snap-on Universal Mount for 52mm to 67mm Filter Diameters.",,,,,,Feature->49mm Front Filter Thread,Feature->Snap-On Universal Adapter,ItemDimensions,Label->Raynox,Manufacturer->Raynox
600681,A9Y5O2R4D6EH5,1,0,121,B0002YE6EU,4/8/2006,3,203,213,Canon Monopod up close..,"Never did find more than the one photo of this Monopod on the Internet so thought I would upload some since it arrived here.. Time will tell of course, but it does seem sturdy and the locks are very tight to start with etc.   The mini ball head, while not the quality of one costing what the whole monopod costs.. seems to be capable and holds my heavy DSLR with grip firmly. Again, we'll see what some wear does to it and edit this then. Update after some use.. Well, working very well and clamps are still nice and tight, socket and ball are also doing just fine. I find that I'm not going to leave the monopod screwed in my battery grip while I walk to next shot etc.  It seems to put extra pressure on the grip to camera mount that you don't want. But this is nothing that this Canon product does that another will not however.  No problem if the camera is setting on the monopod, but best not to hold horizontal etc. Update 8/06 Price seems to push high now and then.. my review is based on a price of $30 ,other brands come into consideration at $50 and up. Canon unit is still working just fine and giving no signs of wear or trouble, I'm still happy with it for the price I paid. Update;  July 8,2007 I'd have to move my rating up to 4 stars now as this monopod is still doing well and I have no complaints.",0,0,Canon,44.99,Canon Monopod 100 for SLR Cameras & Lenses,EAN->0750845820911,Binding->Electronics,Feature->4-section monopod that comes with mini-ballhead,Brand->Canon,Feature->Extends to 64.5 inches; folds down to 21.3 inches,Manufacturer->Canon,MaximumWeightRecommendation->440,Model->6195A005,MPN->6195A005,PackageDimensions,ProductGroup->Photography,Publisher->Canon,Studio->Canon,Title->Canon Monopod 100 for SLR Cameras & Lenses,UPC->750845820911,,"Feature->Foam grip on the top leg section, a hand strap, and rubber leg tip",Feature->Weighs just over a pound,ItemDimensions,Label->Canon,ListPrice
600170,A156QD8Z5MHXHE,0,1,22,B0002ZA2BA,5/12/2007,4,3,3,Like it a lot,"I got this bag for myself couple of months ago. It has a lot of seperate pockets which I like because you can stay organized instead of everything just thrown in one big pocket. It is smaller so it's good for just running around doing erands or shopping.  My pregnant sister-in-law liked it a lot when she saw it, so I got her one for her shower gift! The only thing I don't like is it is not machine washable. If it was I would give it that fifth star!",0,405,JJ Cole,29.99,Essentials Diaper Bag Sky/Lemon,Brand->JJ Cole,BatteriesIncluded->0,EAN->0614002880043,Binding->Baby Product,Feature->Ergonomically designed for comfort and fit,IsMemorabilia->0,ItemDimensions,Label->JJ Cole,ListPrice,Manufacturer->JJ Cole,Model->EBSL,MPN->EBSL,NumberOfItems->1,PackageDimensions,ProductGroup->Baby Product,Publisher->JJ Cole,Feature->Quick release for easy on-off or to attach to stroller,Feature->Unique design for both mom and dad,"Feature->Multiple pockets for pacifier, cell phone, wallet, and other items",Feature->Can be used by all ages,IsAutographed->0
